	Length	Tokens	Avg Token Length	Entities	Avg Entity Length	Density	B-COM	I-COM	B-BRAND	I-BRAND	B-DEV	I-DEV	O
161	48	['on', 'day', '$NUM$', ',', 'samples', 'were', 'submerged', 'in', '$UNK$', 'oct', 'compound', '$UNK$', 'sakura', '$UNK$', ',', 'torrance', ',', 'ca', '$UNK$', 'and', 'frozen', 'at', 'à', '$NUM$', '$UNK$', 'before', 'being', 'sectioned', 'at', '$NUM$', 'mm', 'on', 'a', '$UNK$', 'hm', '$NUM$', 'm', 'cryostat', '$UNK$', '$UNK$', 'international', 'gmbh', ',', 'walldorf', ',', 'germany', '$UNK$', '.']	4.3125	['$UNK$', 'oct', 'sakura', '$UNK$', '$UNK$', 'hm', '$NUM$', 'm', 'cryostat', '$UNK$', 'international', 'gmbh']	5.166666666666667	25.0	2	3	2	5	0	0	36
162	22	['maleic', 'acid', '$UNK$', '$NUM$', '%', 'pure', ',', 'lot', '$NUM$', '$UNK$', 'was', 'purchased', 'from', '$UNK$', 'chemie', 'gmbh', '$UNK$', 'steinheim', ',', 'germany', '$UNK$', '.']	4.454545454545454	['$UNK$', 'chemie', 'gmbh']	5.0	13.636363636363635	1	2	0	0	0	0	19
163	51	['parenteral', 'nutrition', 'was', 'started', 'in', 'infants', 'b', '$NUM$', 'g', 'on', 'day', '$NUM$', 'with', '$UNK$', ',', 'lipids', '$UNK$', '$UNK$', '$NUM$', '%', ',', '$UNK$', '$NUM$', '%', ',', 'baxter', ',', 'erlangen', ',', 'germany', '$UNK$', 'trace', 'elements', 'and', 'vitamins', '$UNK$', '$UNK$', ',', '$UNK$', 'n', ',', '$UNK$', ',', '$UNK$', 'gmbh', ',', 'erlangen', ',', 'germany', '$UNK$', '.']	4.078431372549019	['$UNK$', '$NUM$', '%', '$UNK$', '$NUM$', '%', 'baxter', '$UNK$', '$UNK$', 'n', '$UNK$', '$UNK$', 'gmbh']	4.076923076923077	25.49019607843137	2	1	5	5	0	0	38
164	29	['ketamine', 'hydrochloride', '$UNK$', '$UNK$', '$NUM$', 'mg/ml', '$UNK$', 'was', 'obtained', 'from', 'pfizer', '$UNK$', 'turkey', '$UNK$', ',', 'and', '$UNK$', 'hydrochloride', '$UNK$', '$UNK$', '$UNK$', 'was', 'obtained', 'from', 'bayer', '$UNK$', 'turkey', '$UNK$', '.']	5.413793103448276	['$UNK$', 'pfizer', '$UNK$', 'bayer']	5.25	13.793103448275861	2	0	2	0	0	0	25
165	29	['modified', 'diatomaceous', 'earth', '$UNK$', 'liquid-liquid', 'extraction', '$UNK$', '$UNK$', '$UNK$', 'sorbent', 'material', '$UNK$', '$UNK$', '$UNK$', ',', 'bulk', 'material', '$UNK$', 'was', 'obtained', 'from', '$UNK$', 'ab', '$UNK$', 'uppsala', ',', 'sweden', '$UNK$', '.']	5.620689655172414	['$UNK$', 'ab']	3.5	6.896551724137931	1	1	0	0	0	0	27
166	36	['the', 'ability', 'of', 'the', 'fibroblasts', 'to', 'contract', 'the', 'floating', 'gels', 'was', 'determined', 'by', 'quantifying', 'the', 'area', 'of', 'the', 'gels', 'daily', 'using', 'an', '$UNK$', 'image', 'analyzer', '$UNK$', 'ge', 'healthcare', '$UNK$', 'ab', ',', '$UNK$', ',', 'sweden', '$UNK$', '.']	4.611111111111111	['$UNK$', 'image', 'analyzer', 'ge', 'healthcare', '$UNK$', 'ab']	5.285714285714286	19.444444444444446	1	3	1	0	1	1	29
167	22	['the', 'applied', 'voltage', 'was', 'monitored', 'using', 'an', 'oscilloscope', '$UNK$', 'tds', '$NUM$', ',', 'tektronix', ',', 'uk', 'ltd.', ',', 'bracknell', ',', 'uk', '$UNK$', '.']	4.409090909090909	['oscilloscope', 'tds', '$NUM$', 'tektronix', ',', 'uk', 'ltd.']	5.142857142857143	31.818181818181817	2	2	1	1	1	0	15
168	96	['husbandry', 'and', 'apparent', '$UNK$', 'energy', 'determination', 'ross', '$NUM$', 'female', 'chickens', 'were', 'obtained', 'from', 'a', 'commercial', 'hatchery', '$UNK$', 'grampian', 'ltd', ',', 'whitburn', ',', 'uk', '$UNK$', 'at', '$UNK$', 'and', 'were', 'placed', 'in', 'a', 'single', 'floor', 'pen', 'at', '$NUM$', 'c.', 'dna', 'was', 'extracted', 'by', 'the', 'method', 'of', '$UNK$', 'and', '$UNK$', '$UNK$', '$NUM$', '$UNK$', 'and', '16s', 'rdna', 'gene', 'was', 'amplified', 'in', 'a', '$UNK$', '$UNK$', 'techne', 'ltd', ',', 'cambridge', ',', 'uk', '$UNK$', 'using', 'the', 'primers', '$UNK$', '$UNK$', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '$NUM$', '$UNK$', 'and', 'rd1', '$UNK$', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '$NUM$', '$UNK$', 'designed', 'by', '$UNK$', 'et', 'al.', '$UNK$', '$NUM$', '$UNK$', '.']	4.53125	['grampian', 'ltd', '$UNK$', 'techne', 'ltd']	5.0	5.208333333333334	2	2	0	0	1	0	91
169	87	['materials', 'and', 'methods', 'chemicals', 'and', 'consumables', 'dichloromethane', '$UNK$', 'dcm', ';', '>', '$NUM$', '%', '$UNK$', ',', 'acetonitrile', '$UNK$', '$UNK$', ';', '>', '$NUM$', '%', '$UNK$', ',', '$UNK$', '$UNK$', '>', '$NUM$', '%', '$UNK$', ',', 'and', 'aqueous', 'hydrochloric', 'acid', '$UNK$', '98.5', '%', ';', 'sum', 'of', 'enantiomers', '$UNK$', ',', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '-', '$UNK$', '1h', '$UNK$', '-', 'one', ',', '$NUM$', '%', '$UNK$', ',', 'and', 'd', '$UNK$', '+', '$UNK$', '-', 'glucose', '$UNK$', 'glucose', ';', '$UNK$', '99.5', '%', '$UNK$', 'were', 'purchased', 'from', '$UNK$', '$UNK$', 'steinheim', ',', 'germany', '$UNK$', '.']	4.2298850574712645	['$UNK$']	5.0	1.1494252873563218	1	0	0	0	0	0	86
170	38	['the', 'grab', 'sampling', 'method', 'using', 'lucas', 'scintillation', 'cells', '$UNK$', '$NUM$', 'dm', '$NUM$', 'lucas', 'covered', 'by', 'zns', '$UNK$', 'ag', '$UNK$', ',', 'm', 'ev', 'ltd.', ',', 'hungary', '$UNK$', 'and', 'an', 'emi', 'photomultiplier', 'were', 'used', 'to', 'determine', 'the', 'radon', 'concentrations', '.']	4.7631578947368425	['lucas', 'scintillation', 'cells', 'm', 'ev', 'emi', 'photomultiplier']	6.285714285714286	18.421052631578945	1	1	0	0	2	3	31
171	22	['samples', 'were', 'dissolved', 'in', 'a', 'small', 'volume', 'of', 'hplc', 'grade', '$UNK$', '$UNK$', '$UNK$', ',', 'v/v', '$UNK$', '0.01', 'm', 'in', 'ammonium', 'acetate', '.']	4.181818181818182	[]	-1.0	0.0	0	0	0	0	0	0	22
172	8	['diagnostics', 'gmbh', ',', 'leverkusen', ',', 'germany', '$UNK$', '.']	5.0	['diagnostics', 'gmbh']	7.5	25.0	0	2	0	0	0	0	6
173	28	"['$UNK$', 'devices', '$UNK$', 'sniffin', ""'"", 'sticks', ';', 'burghart', 'gmbh', ',', 'germany', '$UNK$', 'were', 'filled', 'with', '$NUM$', 'ml', 'of', 'each', 'diluted', 'solution', 'and', 'coded', 'with', 'a', 'three-digit', 'number', '.']"	4.642857142857143	"['sniffin', ""'"", 'sticks', 'burghart', 'gmbh']"	5.2	17.857142857142858	1	1	2	1	0	0	23
174	41	['isolation', 'and', 'culture', 'of', '$UNK$', '$UNK$', 'were', 'prepared', 'by', 'culturing', 'bone', 'marrow', 'cells', 'obtained', 'from', 'the', 'femurs', 'and', 'tibia', 'of', 'mice', 'in', '$UNK$', '$NUM$', 'medium', 'in', 'the', 'presence', 'of', 'granulocyte', '$UNK$', 'stimulating', 'factor', '$UNK$', 'gm-csf', '$UNK$', '$UNK$', '$NUM$', 'ng/ml', '$UNK$', '.']	5.048780487804878	[]	-1.0	0.0	0	0	0	0	0	0	41
175	36	['in', 'the', 'current', 'literature', ',', 'there', 'is', 'no', 'standard', 'definition', 'for', 'fixations', ',', 'which', 'have', 'been', 'defined', 'as', 'anywhere', 'between', '$NUM$', 'and', '$NUM$', 'ms', '$UNK$', 'for', 'discussion', ',', 'see', 'holmqvist', 'et', 'al.', ',', '$NUM$', '$UNK$', '.']	4.527777777777778	[]	-1.0	0.0	0	0	0	0	0	0	36
176	30	['data', 'coding', 'visual', 'attention', 'to', 'the', 'video', 'during', 'the', 'learning', 'phase', 'and', 'the', 'recognition', 'memory', 'tests', 'was', 'analyzed', 'using', 'smi', '$UNK$', 'software', '$UNK$', '$UNK$', 'instruments', 'gmbh', ',', 'germany', '$UNK$', '.']	5.2	['smi', '$UNK$', 'software', '$UNK$', 'instruments', 'gmbh']	6.0	20.0	1	2	1	2	0	0	24
177	16	['in', 'order', 'to', '$NUM$', 'avoid', 'bias', 'the', 'order', 'of', 'preparation', 'of', 'the', 'batches', 'was', 'random', '.']	4.125	[]	-1.0	0.0	0	0	0	0	0	0	16
178	27	['lysozyme', '$UNK$', 'roche', 'diagnostics', 'gmbh', ',', 'mannheim', ',', 'germany', '$UNK$', 'was', 'added', 'to', 'the', '$NUM$', '$UNK$', 'bacterial', 'suspensions', 'to', 'reach', 'a', 'final', 'concentration', 'of', '$NUM$', 'mg/ml', '.']	5.074074074074074	['roche', 'diagnostics', 'gmbh']	6.666666666666667	11.11111111111111	1	2	0	0	0	0	24
179	41	['for', 'sequencing', ',', 'the', '3l', 'and', '4l', '$UNK$', 'pcr', 'products', 'were', 'excised', 'from', 'the', 'agarose', 'gel', ',', 'purified', 'using', 'the', '$UNK$', 'gel', 'extraction', 'kit', '$UNK$', 'qiagen', ',', 'vwr', 'international', 'ab', ',', 'stockholm', ',', 'sweden', '$UNK$', 'and', 'quantified', 'using', 'lambda', 'dna', '.']	4.536585365853658	['$UNK$', 'gel', 'extraction', 'kit', 'qiagen', ',', 'vwr', 'international', 'ab']	5.111111111111111	21.951219512195124	2	3	1	0	1	2	32
180	38	['$NUM$', 'devices', 'for', 'automatic', '24-hour', 'recording', 'of', 'ambulatory', 'bp', '$UNK$', 'boso', 'gmbh', ',', '$UNK$', ',', 'germany', '$UNK$', 'were', 'used', 'at', 'various', 'measurement', 'intervals', '$UNK$', 'every', '$NUM$', 'minutes', 'during', 'the', 'day', 'and', 'every', '$NUM$', 'minutes', 'at', 'night', '$UNK$', '.']	5.0	['boso', 'gmbh']	4.0	5.263157894736842	1	1	0	0	0	0	36
181	11	['pca', 'was', 'conducted', 'for', 'the', 'entire', 'dataset', 'using', '$UNK$', 'data', '.']	4.454545454545454	[]	-1.0	0.0	0	0	0	0	0	0	11
182	33	['samples', 'were', 'transferred', 'into', 'two', 'low', 'mass', 'aluminum', '$UNK$', 'and', 'high', 'pressure', 'frozen', '$UNK$', 'engineering', 'office', 'm.', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'switzerland', '$UNK$', 'to', 'maintain', 'the', 'native', 'structure', 'of', 'the', 'gel', '.']	4.9393939393939394	['aluminum', '$UNK$', 'engineering', 'office', 'm.', '$UNK$', 'gmbh']	5.857142857142857	21.21212121212121	1	4	0	0	1	1	26
183	25	['the', 'crystalline', 'status', 'was', 'determined', 'using', 'the', 'di', '$UNK$', 'scanning', 'calorimeter', '$UNK$', 'ta', '$NUM$', ',', 'mettler', 'toledo', 'gmbh', ',', '$UNK$', 'en', ',', 'germany', '$UNK$', '.']	4.76	['di', '$UNK$', 'scanning', 'calorimeter', 'ta', '$NUM$', 'mettler', 'toledo', 'gmbh']	5.555555555555555	36.0	1	2	1	1	1	3	16
184	43	"['reverse', 'transcriptase', 'pcr', 'analysis', 'of', 'mrna', 'levels', 'total', 'rna', 'was', 'extracted', 'from', '$UNK$', 'control', 'and', '$NUM$', 'h', 'ch', '$UNK$', 'cells', 'grown', 'in', '$UNK$', 'plates', 'using', 'the', '$UNK$', 'reagent', '$UNK$', 'biogenesis', 'ltd.', ',', 'poole', ',', 'uk', '$UNK$', 'according', 'to', 'the', 'manufacturer', ""'s"", 'instructions', '.']"	4.930232558139535	['$UNK$']	5.0	2.3255813953488373	1	0	0	0	0	0	42
185	15	['$NUM$', 'the', 'stem', 'of', 'the', 'femoral', 'component', 'has', 'a', 'valgus', 'angle', 'of', '$NUM$', '$UNK$', '.']	4.066666666666666	[]	-1.0	0.0	0	0	0	0	0	0	15
186	31	['mycobacteria', 'were', 'identified', 'by', '16s', 'rrna', 'gene', 'sequence', 'analysis', ',', 'as', 'previously', 'described', '$UNK$', '$NUM$', '$UNK$', 'and', 'analyzed', 'using', '$UNK$', '$UNK$', 'software', '$UNK$', '$UNK$', 'gmbh', ',', 'zug', ',', 'switzerland', '$UNK$', '.']	5.225806451612903	['$UNK$', '$UNK$', 'software', '$UNK$', 'gmbh']	5.4	16.129032258064516	1	1	1	1	1	0	26
187	34	['afterwards', 'they', 'were', 'placed', 'in', '$NUM$', '%', 'edta', '$UNK$', 'sigma', 'aldrich', 'chemie', 'gmbh', ',', 'steinheim', ',', 'germany', '$UNK$', 'for', '$UNK$', 'weeks', 'at', '$NUM$', 'c.', '$UNK$', 'medium', 'was', 'changed', 'every', '$NUM$', 'or', '$NUM$', 'days', '.']	4.4411764705882355	['sigma', 'aldrich', 'chemie', 'gmbh']	5.5	11.76470588235294	1	3	0	0	0	0	30
188	41	['after', 'a', 'subsequent', 'wash', 'in', '$UNK$', ',', 'membranes', 'were', 'incubated', 'with', 'a', 'streptavidin', 'conjugated', 'horseradish', 'peroxidase', '$UNK$', 'amersham', ',', 'ge', 'healthcare', 'uk', 'ltd.', ',', 'little', 'chalfont', ',', 'uk', '$UNK$', 'diluted', '$UNK$', 'in', '$UNK$', ',', 'for', '$NUM$', 'h', 'at', 'room', 'temperature', '.']	4.878048780487805	['membranes', 'amersham', 'ge', 'healthcare', 'uk', 'ltd.']	5.833333333333333	14.634146341463413	2	3	0	0	1	0	35
189	38	['the', 'vancomycin', '$UNK$', 'alpharma', 'ltd', ',', 'barnstaple', ',', 'united', 'kingdom', '$UNK$', 'was', 'mixed', 'into', 'the', 'cement', 'polymer', 'as', 'a', 'powder', ',', 'manually', 'using', 'a', 'metal', 'spatula', 'as', 'done', 'in', 'clinical', 'practice', ',', 'prior', 'to', 'adding', 'the', 'monomer', '.']	4.526315789473684	['alpharma', 'ltd', 'metal', 'spatula']	5.75	10.526315789473683	1	1	0	0	1	1	34
190	15	['quinones', 'were', 'extracted', 'and', 'analyzed', 'as', 'described', 'by', '$UNK$', 'et', 'al.', '$UNK$', '$NUM$', '$UNK$', '.']	4.733333333333333	[]	-1.0	0.0	0	0	0	0	0	0	15
191	68	['animals', 'received', 'humane', 'care', 'in', 'compliance', 'with', 'the', 'principles', 'of', 'laboratory', 'animal', 'care', '$UNK$', 'were', '$UNK$', 'with', 'an', 'intramuscular', 'injection', 'of', '$UNK$', 'mg/kg', '$UNK$', '$UNK$', '$UNK$', '$NUM$', '%', ',', 'bayer', 'lated', 'by', 'the', 'national', 'society', 'for', 'medical', 'research', 'and', 'the', 'guide', 'for', 'the', 'care', 'and', 'use', 'of', 'laboratory', 'animals', 'vital', 'gmbh', ',', 'leverkusen', ',', 'germany', '$UNK$', 'and', '10-20', 'mg/kg', '$UNK$', '$NUM$', '%', '$UNK$', '$UNK$', 'gmbh', '&', 'co.', '.']	4.735294117647059	[]	-1.0	0.0	0	0	0	0	0	0	68
192	30	['care', 'was', 'taken', 'to', 'maintain', 'constant', 'temperature', 'and', 'humidity', 'during', 'measurements', 'as', 'chemical', 'reactions', 'are', 'very', 'sensitive', 'to', 'changes', 'of', 'such', 'parameters', '$UNK$', 'mancuso', 'et', 'al.', ',', '$NUM$', '$UNK$', '.']	5.3	[]	-1.0	0.0	0	0	0	0	0	0	30
193	55	['the', 'citric', 'acid', 'aerosol', ',', 'generated', 'by', 'a', 'jet', 'nebulizer', '$UNK$', 'pari', 'jet', 'nebulizer', ',', 'paul', 'ritzau', ',', '$UNK$', 'gmbh', ',', 'germany', ',', 'output', '$NUM$', 'l', 's', '$UNK$', '$NUM$', ',', 'particles', 'mass', 'median', 'diameter', '1.2', 'í', '$UNK$', '1/4', '$UNK$', 'm', '$UNK$', ',', 'was', 'delivered', 'to', 'the', 'head', 'chamber', 'of', 'the', 'plethysmograph', 'for', '$NUM$', 'min', '.']	4.181818181818182	['jet', 'nebulizer', 'pari', 'jet', 'nebulizer', '$UNK$', 'gmbh']	5.285714285714286	12.727272727272727	1	1	1	2	1	1	48
194	94	['in', 'vivo', 'chlorophyll', 'a', '$UNK$', 'chl', 'a', '$UNK$', 'fluorescence', 'of', 'whole', 'plants', 'was', 'recorded', 'using', 'an', 'imaging', 'chlorophyll', '$UNK$', '$UNK$', 'walz', 'imaging', 'pam', ',', 'walz', 'gmbh', ',', '$UNK$', ',', 'germany', '$UNK$', 'by', 'exposing', 'plants', 'to', 'actinic', 'light', '$UNK$', '$NUM$', '$UNK$', 'photons', 'm', '$UNK$', 's', '$UNK$', '$UNK$', 'and', 'after', '$NUM$', 'min', 'a', 'saturating', 'light', 'flash', '$UNK$', '0.8', 's', ',', '$NUM$', '$UNK$', 'photons', 'm', '$UNK$', 's', '$UNK$', '$UNK$', 'to', 'obtain', 'the', '$UNK$', 'effective', 'quantum', 'yield', 'of', 'photosystem', 'ii', '$UNK$', 'psii', '$UNK$', 'in', 'the', 'light', '$UNK$', 'u', 'ii', '$UNK$', '$UNK$', '$UNK$', 'et', 'al.', ',', '$NUM$', '$UNK$', '.']	4.372340425531915	['$UNK$']	5.0	1.0638297872340425	0	0	1	0	0	0	93
195	18	['monoclonal', 'antibody', 'against', 'glyceraldehyde-3-phosphate', 'dehydrogenase', '$UNK$', '$UNK$', '$UNK$', 'was', 'from', '$UNK$', 'ltd', '$UNK$', 'oxford', ',', 'uk', '$UNK$', '.']	6.333333333333333	['$UNK$', 'ltd']	4.0	11.11111111111111	1	1	0	0	0	0	16
196	63	['$UNK$', 'analysis', 'ion', 'images', 'and', 'spectra', 'measurements', 'were', 'performed', 'using', 'a', '$UNK$', 'v', 'instrument', '$UNK$', '$UNK$', 'gmbh', ',', 'münster', ',', 'germany', '$UNK$', 'with', 'a', '$NUM$', 'kev', '$UNK$', 'primary', 'ion', 'beam', 'source', '$UNK$', 'bi', 'x', 'y', '+', '-', 'cluster', 'ion', 'source', 'with', 'a', '$UNK$', 'emitter', 'of', 'the', 'latest', 'generation', ';', 'lateral', 'resolution', 'in', 'imaging', 'mode', '$NUM$', 'nm', ',', 'depth', 'resolution', '$NUM$', 'nm', '$UNK$', '.']	4.507936507936508	['$UNK$', 'v', '$UNK$', 'gmbh', '$UNK$', 'emitter']	4.5	9.523809523809524	1	1	1	1	1	1	57
197	22	['tus', 'expression', 'was', 'induced', 'by', 'adding', '$NUM$', '%', 'galactose', '$UNK$', 'final', 'w/v', '$UNK$', 'for', 'the', 'final', '2.5', 'h', 'of', 'the', '$UNK$', '.']	4.090909090909091	[]	-1.0	0.0	0	0	0	0	0	0	22
198	39	['thereafter', ',', 'a', 'slow', 'infusion', 'of', '1.25', '$UNK$', 'fentanyl', '$UNK$', 'fentanyl', ',', '$UNK$', 'ab', ',', 'stockholm', ',', 'sweden', '$UNK$', 'in', 'buffered', 'glucose', '$UNK$', '$NUM$', 'mg/ml', '$UNK$', 'was', 'started', 'at', 'a', 'rate', 'of', '1.5', 'ml/min', 'and', 'adjusted', 'as', 'needed', '.']	4.384615384615385	['fentanyl', '$UNK$', 'ab']	5.0	7.6923076923076925	1	1	1	0	0	0	36
199	49	['colorimetric', '$UNK$', 'cell', 'proliferation', 'assay', 'the', 'cytotoxic', 'activity', 'of', '$NUM$', '$UNK$', '$UNK$', '$UNK$', '-', 'eta', '$UNK$', 'against', 'three', 'different', 'rms', 'cell', 'lines', '$UNK$', 'rd', ',', '$UNK$', 'and', '$UNK$', '$UNK$', 'was', 'determined', 'using', 'a', 'cell', 'proliferation', 'assay', 'based', 'on', '$UNK$', 'as', 'previously', 'described', '$UNK$', 'schiffer', 'et', 'al.', '$NUM$', '$UNK$', '.']	5.142857142857143	[]	-1.0	0.0	0	0	0	0	0	0	49
200	16	['$UNK$', 'from', 'helix', '$UNK$', 'was', 'supplied', 'by', 'roche', 'diagnostics', 'gmbh', '$UNK$', 'mannheim', ',', 'germany', '$UNK$', '.']	4.9375	['roche', 'diagnostics', 'gmbh']	6.666666666666667	18.75	1	2	0	0	0	0	13
201	35	['the', 'fillets', 'were', 'placed', 'in', 'a', 'standardized', 'lightbox', 'with', 'daylight', '$UNK$', '$NUM$', 'k', '$UNK$', 'and', 'photographed', 'with', 'a', 'calibrated', 'digital', 'camera', '$UNK$', 'nikon', 'd80', ',', '$NUM$', 'mm', 'lens', ',', 'nikon', 'corp.', ',', 'japan', '$UNK$', '.']	4.628571428571429	['digital', 'camera', 'nikon', 'd80', 'nikon', 'corp.']	5.166666666666667	17.142857142857142	1	1	1	1	1	1	29
202	21	['spot', 'staining', 'was', 'quantified', 'using', '$UNK$', 'analyzer', '3.1', 'software', '$UNK$', 'media', 'cybernetics', ',', 'silver', 'spring', ',', 'md', ',', 'usa', '$UNK$', '.']	4.809523809523809	['$UNK$', 'analyzer', '3.1', 'software', 'media', 'cybernetics']	6.666666666666667	28.57142857142857	1	1	1	3	0	0	15
203	43	['half', 'of', 'each', 'supernatant', 'was', 'incubated', 'overnight', 'at', '$UNK$', 'with', 'an', 'equal', 'volume', 'of', 'ph', '4.5', 'buffer', '$UNK$', '0.2', 'm', 'sodium', 'acetate', '$UNK$', 'in', 'the', 'presence', 'of', '$NUM$', 'u', 'almond', '$UNK$', 'ec', '$UNK$', '$UNK$', 'nbs', 'biologicals', 'ltd.', ',', 'huntingdon', ',', 'uk', '$UNK$', '.']	4.372093023255814	['nbs', 'biologicals', 'ltd.']	6.0	6.976744186046512	1	2	0	0	0	0	40
204	10	['empty', 'hard', 'gelatin', 'capsules', '$UNK$', 'size', '$NUM$', ',', '$UNK$', '.']	4.5	['gelatin', 'capsules']	7.5	20.0	0	0	0	0	1	1	8
205	27	['for', 'the', 'generation', 'of', 'the', 'k', 'u', 'band', 'frequencies', 'two', '$UNK$', 'synthesizers', '$UNK$', '$UNK$', ',', 'zurich', ',', 'switzerland', '$UNK$', 'were', 'used', 'in', 'steps', 'of', '$NUM$', 'mhz', '.']	4.37037037037037	['$UNK$']	5.0	3.7037037037037033	1	0	0	0	0	0	26
206	81	['a', 'notable', 'drawback', 'to', 'these', 'assays', 'is', 'that', 'they', 'are', 'limited', 'to', 'detecting', 'a', 'specific', 'set', 'of', 'mutations', 'in', 'the', '$UNK$', ',', '$UNK$', ',', 'and', 'inha', 'genes', '$UNK$', 'e.g.', ',', 'the', '$UNK$', '$UNK$', 'test', 'detects', 'only', 'nine', 'mutations', 'in', '$UNK$', '$UNK$', 'and', 'can', 'not', 'identify', 'novel', 'mutations', 'conferring', 'resistance', '$UNK$', '$NUM$', '$UNK$', ',', 'although', 'certain', 'assays', 'do', 'contain', 'probes', 'for', 'wildtype', '$UNK$', 'a', 'resistance', 'phenotype', 'and', 'a', 'wild-type', 'allele', 'would', 'suggest', 'a', 'novel', 'mutation', 'but', 'would', 'not', 'provide', 'further', 'details', '.']	4.839506172839506	['$UNK$', '$UNK$', 'test']	4.666666666666667	3.7037037037037033	0	0	1	2	0	0	78
207	19	['the', 'sequencing', 'and', 'phylogenetic', 'analysis', 'of', 'these', 'genes', 'were', 'performed', 'as', 'described', 'for', 'the', '16s', 'rdna', 'and', 'its', '.']	4.842105263157895	[]	-1.0	0.0	0	0	0	0	0	0	19
208	24	['internalization', 'was', 'analyzed', 'using', 'a', 'leica', 'tcs', '$UNK$', 'confocal', 'microscope', 'and', 'the', 'corresponding', 'software', '$UNK$', 'leica', 'microsystems', 'gmbh', ',', 'wetzlar', ',', 'germany', '$UNK$', '.']	5.75	['leica', 'tcs', '$UNK$', 'confocal', 'microscope', 'leica', 'microsystems', 'gmbh']	6.5	33.33333333333333	1	2	1	4	0	0	16
209	27	['recordings', 'and', 'data', 'processing', 'recordings', 'started', 'approximately', 'two', 'hours', 'after', 'the', 'slices', 'were', 'placed', 'in', 'the', 'recording', 'chamber', 'and', 'continued', 'for', 'at', 'least', 'three', 'hours', 'afterwards', '.']	5.666666666666667	[]	-1.0	0.0	0	0	0	0	0	0	27
210	20	['cultures', 'were', 'synchronized', 'in', 'g1', 'with', 'alpha', 'factor', 'mating', 'pheromone', 'for', '$NUM$', 'h', '$UNK$', '$UNK$', 'aps', ',', 'denmark', '$UNK$', '.']	4.7	['$UNK$', 'aps']	4.0	10.0	1	1	0	0	0	0	18
211	33	['halothane', 'was', 'supplied', 'by', 'may', 'and', 'baker', ',', 'ltd.', ',', 'dagenham', ',', 'uk', ',', 'and', 'alcoholic', '$UNK$', '$UNK$', '$UNK$', 'iodine', '$UNK$', 'was', 'supplied', 'by', 'napp', 'laboratories', ',', 'ltd.', ',', 'cambridge', ',', 'uk', '.']	4.151515151515151	['may', 'and', 'baker', ',', 'ltd.', 'napp', 'laboratories', ',', 'ltd.']	4.111111111111111	27.27272727272727	2	7	0	0	0	0	24
212	23	['serum', 'lh', ',', 'fsh', ',', 'and', 'testosterone', 'concentrations', 'were', 'measured', 'by', '$UNK$', 'assay', 'using', 'an', 'acs', ':', '$NUM$', '$UNK$', '$UNK$', 'bayer', 'corp.', '.']	4.434782608695652	['acs', ':', '$NUM$', '$UNK$', 'bayer', 'corp.', '.']	3.5714285714285716	30.434782608695656	1	2	3	0	1	0	16
213	16	"['statistical', 'assay', 'student', ""'s"", 't-test', 'and', 'fisher', ""'s"", 'exact', 'test', 'were', 'used', 'for', 'statistical', 'analysis', '.']"	5.125	[]	-1.0	0.0	0	0	0	0	0	0	16
214	37	['chemical', 'used', 'in', 'the', 'study', 'included', 'the', 'competitive', 'antagonist', 'of', 'the', 'nmda', 'receptors', '$NUM$', '-', '$UNK$', '$UNK$', 'r', '$UNK$', '$UNK$', '$UNK$', '-', '$UNK$', 'acid', '$UNK$', 'cpp', ',', '$NUM$', 'μm', ';', '$UNK$', 'cookson', 'ltd', ',', 'uk', '$UNK$', '.']	4.1891891891891895	['$UNK$', 'cookson', 'ltd']	5.0	8.108108108108109	1	2	0	0	0	0	34
215	28	['to', 'visualize', 'double-stranded', 'dna', ',', 'sections', 'were', '$UNK$', 'with', '$UNK$', '$UNK$', '$NUM$', ',', '$UNK$', '$UNK$', '$UNK$', 'roche', 'diagnostics', 'gmbh', ',', 'mannheim', ',', 'germany', '$UNK$', 'for', '$NUM$', 'min', '.']	4.857142857142857	['roche', 'diagnostics', 'gmbh']	6.666666666666667	10.714285714285714	1	2	0	0	0	0	25
